ID,PRECIO,HOTEL,TIPO_HABITACION,ESTADO
214466,153338,647,estandar,deshabilitado
214467,302732,9272,estandar,habilitado
214468,805175,9772,suite,habilitado
214469,61825,16494,semisuite,habilitado
214470,867374,9646,semisuite,deshabilitado
214471,199344,11547,semisuite,deshabilitado
214472,695249,9900,estandar,habilitado
214473,266463,5023,estandar,deshabilitado
214474,73036,17195,suite,deshabilitado
214475,817520,14582,semisuite,deshabilitado
214476,396159,13441,suite,habilitado
214477,429969,16037,suite,habilitado
214478,790988,5136,suite,habilitado
214479,258313,9922,suite,habilitado
214480,110004,19878,estandar,habilitado
214481,130531,5501,suite,habilitado
214482,596938,8504,semisuite,deshabilitado
214483,595753,13118,suite,habilitado
214484,783299,3103,semisuite,habilitado
214485,819123,3917,semisuite,habilitado
214486,638589,12975,suite,deshabilitado
214487,917608,10263,semisuite,habilitado
214488,358201,11672,estandar,deshabilitado
214489,146087,14721,semisuite,habilitado
214490,595021,6462,estandar,deshabilitado
214491,869293,8384,suite,habilitado
214492,560348,15316,estandar,deshabilitado
214493,338077,621,estandar,habilitado
214494,41638,4846,semisuite,habilitado
214495,30408,8489,suite,deshabilitado
214496,872098,16120,estandar,habilitado
214497,227658,16832,semisuite,habilitado
214498,385946,9089,semisuite,habilitado
214499,979108,7754,suite,habilitado
214500,430729,13313,semisuite,habilitado
214501,18468,15867,estandar,habilitado
214502,492384,9941,semisuite,deshabilitado
214503,899870,7852,suite,habilitado
214504,760940,3332,semisuite,habilitado
214505,469890,8709,semisuite,deshabilitado
214506,812161,2895,semisuite,deshabilitado
214507,394229,12185,semisuite,habilitado
214508,565303,2946,suite,habilitado
214509,336108,8659,suite,habilitado
214510,112921,9289,estandar,habilitado
214511,503120,16480,suite,habilitado
214512,500040,15384,estandar,deshabilitado
214513,469621,4789,suite,habilitado
214514,808523,9149,semisuite,habilitado
214515,61192,6557,estandar,habilitado
214516,345423,3881,estandar,deshabilitado
214517,109267,10136,suite,deshabilitado
214518,170325,13731,semisuite,habilitado
214519,748724,11865,suite,habilitado
214520,177648,2949,estandar,habilitado
214521,596152,6747,suite,deshabilitado
214522,916922,5487,estandar,habilitado
214523,181359,5154,estandar,habilitado
214524,288479,15674,estandar,deshabilitado
214525,431532,11053,estandar,habilitado
214526,870678,16120,semisuite,deshabilitado
214527,727168,3191,semisuite,deshabilitado
214528,165923,7530,semisuite,habilitado
214529,524139,4875,suite,deshabilitado
214530,203468,14528,semisuite,deshabilitado
214531,12307,19697,estandar,habilitado
214532,898936,17245,semisuite,habilitado
214533,108607,5587,suite,deshabilitado
214534,246076,16512,suite,habilitado
214535,350341,15919,semisuite,habilitado
214536,606092,15462,suite,habilitado
214537,303805,17861,suite,habilitado
214538,761861,1441,estandar,deshabilitado
214539,421580,6166,semisuite,deshabilitado
214540,175284,11423,suite,habilitado
214541,413449,17467,estandar,habilitado
214542,923294,14764,suite,deshabilitado
214543,623488,8626,estandar,deshabilitado
214544,337412,15273,semisuite,deshabilitado
214545,445073,16423,semisuite,deshabilitado
214546,419700,5469,suite,deshabilitado
214547,229207,5600,estandar,habilitado
214548,192240,9707,estandar,habilitado
214549,775978,12600,estandar,habilitado
214550,359808,13099,semisuite,habilitado
214551,117650,10572,estandar,habilitado
214552,904877,17340,estandar,deshabilitado
214553,34882,19695,estandar,habilitado
214554,291746,15999,semisuite,habilitado
214555,361587,11662,suite,habilitado
214556,911887,972,semisuite,habilitado
214557,780156,17064,estandar,deshabilitado
214558,145965,7050,semisuite,deshabilitado
214559,275001,4184,semisuite,habilitado
214560,543433,6364,estandar,deshabilitado
214561,768130,6104,suite,habilitado
214562,62532,13172,estandar,deshabilitado
214563,458767,13084,estandar,deshabilitado
214564,317743,18579,suite,deshabilitado
214565,840508,13455,estandar,deshabilitado
214566,816978,14962,suite,habilitado
214567,696168,17479,semisuite,deshabilitado
214568,281524,1872,semisuite,deshabilitado
214569,496440,10568,estandar,deshabilitado
214570,183272,19114,suite,habilitado
214571,302113,2039,semisuite,habilitado
214572,777823,1260,estandar,habilitado
214573,314457,2972,semisuite,deshabilitado
214574,230767,11099,estandar,habilitado
214575,72749,2454,estandar,habilitado
214576,74776,14101,semisuite,deshabilitado
214577,341397,19996,suite,deshabilitado
214578,948775,10336,suite,deshabilitado
214579,239031,9938,suite,deshabilitado
214580,480680,1672,semisuite,habilitado
214581,928985,13126,estandar,deshabilitado
214582,827968,6030,semisuite,deshabilitado
214583,321681,14616,estandar,habilitado
214584,341549,289,semisuite,habilitado
214585,440293,6660,semisuite,deshabilitado
214586,192186,12964,semisuite,deshabilitado
214587,681802,15600,semisuite,deshabilitado
214588,141663,2150,estandar,habilitado
214589,167305,2272,suite,deshabilitado
214590,90768,19312,estandar,deshabilitado
214591,832791,10314,suite,deshabilitado
214592,596819,12226,estandar,deshabilitado
214593,772513,8952,suite,deshabilitado
214594,721867,19576,estandar,habilitado
214595,231345,17844,semisuite,habilitado
214596,140634,4682,estandar,habilitado
214597,768529,6531,semisuite,deshabilitado
214598,401354,3722,semisuite,deshabilitado
214599,553496,3879,semisuite,habilitado
214600,68592,12137,suite,deshabilitado
214601,811389,7051,semisuite,deshabilitado
214602,445889,191,suite,habilitado
214603,44693,16292,suite,deshabilitado
214604,25336,8330,estandar,habilitado
214605,314056,16195,semisuite,deshabilitado
214606,480495,19919,suite,deshabilitado
214607,558151,11926,estandar,habilitado
214608,921758,12353,suite,habilitado
214609,190594,4135,suite,habilitado
214610,625207,6032,estandar,deshabilitado
214611,741624,11886,estandar,habilitado
214612,515853,11039,suite,deshabilitado
214613,442543,13904,semisuite,habilitado
214614,352578,16752,semisuite,habilitado
214615,538750,2040,estandar,deshabilitado
214616,164406,3434,suite,habilitado
214617,535705,15991,suite,habilitado
214618,255657,8493,suite,habilitado
214619,792781,11810,estandar,habilitado
214620,702330,8216,estandar,habilitado
214621,713018,17018,suite,deshabilitado
214622,661709,13072,estandar,deshabilitado
214623,655538,5963,semisuite,habilitado
214624,601922,15568,suite,habilitado
214625,776935,10701,estandar,deshabilitado
214626,16049,12704,semisuite,deshabilitado
214627,710858,19882,semisuite,deshabilitado
214628,855924,1774,suite,deshabilitado
214629,268197,18230,suite,habilitado
214630,190785,1679,semisuite,habilitado
214631,879045,1803,estandar,habilitado
214632,693897,12632,suite,deshabilitado
214633,649704,1608,semisuite,deshabilitado
214634,792313,15934,estandar,habilitado
214635,524996,5530,semisuite,deshabilitado
214636,230521,19234,estandar,deshabilitado
214637,324940,11708,estandar,deshabilitado
214638,488790,6728,suite,habilitado
214639,75635,4326,semisuite,deshabilitado
214640,769042,8608,semisuite,habilitado
214641,358565,18410,suite,deshabilitado
214642,422576,6191,estandar,habilitado
214643,695848,19927,estandar,deshabilitado
214644,394468,14673,suite,deshabilitado
214645,629329,4003,suite,habilitado
214646,370238,11412,suite,deshabilitado
214647,432334,8282,semisuite,deshabilitado
214648,719726,14532,estandar,deshabilitado
214649,381724,6455,semisuite,habilitado
214650,17808,5824,estandar,deshabilitado
214651,634389,1763,estandar,deshabilitado
214652,475076,19797,semisuite,habilitado
214653,793257,11651,semisuite,habilitado
214654,724978,14243,suite,deshabilitado
214655,250461,1887,estandar,habilitado
214656,158751,18867,estandar,habilitado
214657,902572,4684,semisuite,habilitado
214658,91698,16852,suite,deshabilitado
214659,742523,9206,semisuite,deshabilitado
214660,797586,12349,semisuite,deshabilitado
214661,772524,10146,semisuite,habilitado
214662,366226,7291,estandar,habilitado
214663,180311,17903,semisuite,deshabilitado
214664,763397,12222,estandar,deshabilitado
214665,747691,10893,estandar,deshabilitado
214666,285968,14935,estandar,deshabilitado
214667,572044,6506,estandar,habilitado
214668,560269,17123,semisuite,deshabilitado
214669,767217,19792,suite,habilitado
214670,945335,19669,estandar,habilitado
214671,729695,10392,estandar,deshabilitado
214672,947214,9708,estandar,deshabilitado
214673,98902,3219,suite,habilitado
214674,363357,17971,semisuite,habilitado
214675,860402,2853,semisuite,deshabilitado
214676,526789,19694,suite,deshabilitado
214677,395568,1675,suite,habilitado
214678,810614,4908,semisuite,habilitado
214679,811797,590,estandar,habilitado
214680,933777,3459,suite,deshabilitado
214681,99074,2008,estandar,habilitado
214682,440316,9907,estandar,habilitado
214683,41675,1321,estandar,deshabilitado
214684,477536,13168,semisuite,habilitado
214685,103232,9287,estandar,habilitado
214686,663057,12954,suite,habilitado
214687,323595,8068,suite,habilitado
214688,875861,13250,estandar,habilitado
214689,188869,18476,semisuite,habilitado
214690,330296,7327,semisuite,habilitado
214691,644031,10384,semisuite,habilitado
214692,884052,15360,suite,deshabilitado
214693,372786,3687,semisuite,habilitado
214694,434082,17018,suite,deshabilitado
214695,503970,3307,semisuite,habilitado
214696,163969,16484,suite,deshabilitado
214697,27982,4060,estandar,deshabilitado
214698,628363,2009,suite,deshabilitado
214699,828094,14527,suite,habilitado
214700,936752,13913,suite,deshabilitado
214701,42526,19257,semisuite,habilitado
214702,480577,12748,suite,habilitado
214703,668126,5276,estandar,habilitado
214704,977783,14828,semisuite,habilitado
214705,218609,15885,suite,deshabilitado
214706,146786,5653,estandar,habilitado
214707,467464,6275,suite,habilitado
214708,525908,14040,suite,deshabilitado
214709,143770,3181,estandar,deshabilitado
214710,361912,15768,suite,habilitado
214711,709648,9625,semisuite,habilitado
214712,176135,15821,estandar,habilitado
214713,427351,13594,suite,deshabilitado
214714,136703,10542,semisuite,habilitado
214715,625029,19992,semisuite,habilitado
214716,872337,18305,suite,habilitado
214717,612072,4695,suite,habilitado
214718,747798,807,estandar,deshabilitado
214719,829712,13622,estandar,deshabilitado
214720,299536,2620,estandar,deshabilitado
214721,585062,19798,suite,habilitado
214722,431173,10788,estandar,deshabilitado
214723,255500,16195,semisuite,habilitado
214724,364456,9466,estandar,habilitado
214725,60204,13241,suite,habilitado
214726,720236,4231,semisuite,deshabilitado
214727,97813,8906,semisuite,habilitado
214728,683624,6667,suite,habilitado
214729,154058,5639,suite,deshabilitado
214730,713126,5897,suite,habilitado
214731,282187,17503,estandar,deshabilitado
214732,33301,2250,semisuite,habilitado
214733,127135,14806,semisuite,deshabilitado
214734,573695,7950,estandar,habilitado
214735,92088,13687,suite,deshabilitado
214736,224258,14140,semisuite,habilitado
214737,686939,12584,suite,habilitado
214738,186319,17908,semisuite,habilitado
214739,265261,1673,suite,deshabilitado
214740,329825,4896,suite,habilitado
214741,84701,184,suite,habilitado
214742,566853,8765,estandar,deshabilitado
214743,370697,4996,estandar,deshabilitado
214744,848571,9080,semisuite,deshabilitado
214745,634395,60,estandar,deshabilitado
214746,80188,17220,suite,deshabilitado
214747,622028,19043,estandar,habilitado
214748,331575,6929,suite,deshabilitado
214749,967648,17257,estandar,deshabilitado
214750,339593,16562,semisuite,deshabilitado
214751,126980,5685,estandar,habilitado
214752,778745,18930,suite,deshabilitado
214753,265224,3628,estandar,habilitado
214754,530011,19676,semisuite,habilitado
214755,835664,7073,semisuite,deshabilitado
214756,896147,10368,semisuite,deshabilitado
214757,203396,14330,suite,deshabilitado
214758,790231,6347,estandar,deshabilitado
214759,185152,9898,suite,habilitado
214760,125328,9230,estandar,deshabilitado
214761,208182,15508,estandar,habilitado
214762,860241,15464,suite,habilitado
214763,753487,12298,estandar,deshabilitado
214764,213871,7840,estandar,habilitado
214765,512077,3325,estandar,habilitado
214766,952293,13940,suite,habilitado
214767,550110,14491,suite,deshabilitado
214768,886926,5184,semisuite,habilitado
214769,766662,19539,semisuite,deshabilitado
214770,447265,4111,estandar,deshabilitado
214771,35391,12387,semisuite,habilitado
214772,988608,10228,suite,deshabilitado
214773,754334,7313,suite,habilitado
214774,307852,1036,semisuite,habilitado
214775,65082,11452,semisuite,deshabilitado
214776,17830,8747,suite,deshabilitado
214777,246038,19164,estandar,deshabilitado
214778,34908,9038,semisuite,deshabilitado
214779,113630,3127,estandar,habilitado
214780,370008,18952,semisuite,habilitado
214781,347292,13313,estandar,habilitado
214782,252553,3757,suite,deshabilitado
214783,73201,9413,estandar,habilitado
214784,245939,8982,suite,deshabilitado
214785,645184,18316,estandar,habilitado
214786,568607,13072,estandar,deshabilitado
214787,674827,4454,estandar,habilitado
214788,197181,11689,suite,deshabilitado
214789,103157,11627,suite,deshabilitado
214790,283917,5725,suite,deshabilitado
214791,532130,6807,semisuite,deshabilitado
214792,861341,16757,suite,habilitado
214793,959574,9905,estandar,habilitado
214794,280107,19273,semisuite,habilitado
214795,926768,7086,semisuite,habilitado
214796,321887,17475,estandar,habilitado
214797,787747,6615,suite,deshabilitado
214798,117358,10495,estandar,habilitado
214799,896837,17346,suite,habilitado
214800,694229,472,estandar,habilitado
214801,956741,10636,suite,habilitado
214802,855486,3564,semisuite,habilitado
214803,349771,14542,semisuite,habilitado
214804,416364,14337,estandar,deshabilitado
214805,397753,5204,suite,habilitado
214806,479313,19320,estandar,deshabilitado
214807,333975,1206,suite,deshabilitado
214808,429924,15852,estandar,habilitado
214809,82617,18803,suite,deshabilitado
214810,44233,1017,semisuite,deshabilitado
214811,25011,15993,estandar,deshabilitado
214812,935196,15237,estandar,habilitado
214813,470266,1654,semisuite,habilitado
214814,760596,4782,semisuite,habilitado
214815,955574,4642,estandar,deshabilitado
214816,594697,12031,suite,deshabilitado
214817,937153,426,suite,habilitado
214818,120183,8277,semisuite,habilitado
214819,173544,15111,estandar,deshabilitado
214820,496277,8383,suite,habilitado
214821,70891,7907,estandar,deshabilitado
214822,263079,7801,semisuite,habilitado
214823,96336,4150,estandar,deshabilitado
214824,4756,11969,suite,deshabilitado
214825,739543,2533,estandar,habilitado
214826,917703,11282,suite,habilitado
214827,217461,1471,semisuite,deshabilitado
214828,731171,14118,estandar,habilitado
214829,911975,7919,semisuite,deshabilitado
214830,854394,12643,estandar,habilitado
214831,618379,16730,suite,habilitado
214832,599609,15519,suite,habilitado
214833,294818,9885,semisuite,deshabilitado
214834,953546,7888,semisuite,deshabilitado
214835,966257,19852,suite,habilitado
214836,33317,1377,suite,habilitado
214837,472525,9352,suite,habilitado
214838,152669,17255,suite,deshabilitado
214839,461215,8242,semisuite,deshabilitado
214840,763289,15622,suite,habilitado
214841,846403,6190,suite,deshabilitado
214842,290788,2100,suite,deshabilitado
214843,438118,263,estandar,deshabilitado
214844,155447,7830,semisuite,habilitado
214845,187781,157,suite,deshabilitado
214846,669267,241,suite,deshabilitado
214847,493721,4970,semisuite,habilitado
214848,48096,3714,estandar,habilitado
214849,665541,2304,semisuite,deshabilitado
214850,29763,7982,estandar,deshabilitado
214851,140304,525,estandar,habilitado
214852,267052,546,semisuite,habilitado
214853,340854,9741,estandar,habilitado
214854,595224,2838,suite,habilitado
214855,566767,16389,estandar,habilitado
214856,978348,8860,estandar,deshabilitado
214857,881145,1551,semisuite,habilitado
214858,591995,19211,suite,habilitado
214859,754525,5866,estandar,habilitado
214860,118846,11030,estandar,habilitado
214861,291797,7202,suite,deshabilitado
214862,179565,512,estandar,deshabilitado
214863,463987,4539,estandar,deshabilitado
214864,792741,6241,estandar,habilitado
214865,397381,328,semisuite,deshabilitado
214866,587288,7940,suite,habilitado
214867,352382,18200,estandar,deshabilitado
214868,450150,3042,estandar,deshabilitado
214869,47025,12804,semisuite,deshabilitado
214870,953246,5583,semisuite,habilitado
214871,623538,15091,estandar,deshabilitado
214872,173488,11965,estandar,deshabilitado
214873,814102,18304,semisuite,habilitado
214874,832980,12284,suite,habilitado
214875,18903,18138,semisuite,deshabilitado
214876,933381,6045,suite,deshabilitado
214877,501689,17121,suite,deshabilitado
214878,703713,9264,estandar,deshabilitado
214879,527110,15210,semisuite,habilitado
214880,571605,16707,semisuite,deshabilitado
214881,323724,17617,suite,deshabilitado
214882,295744,1231,suite,habilitado
214883,147555,11675,estandar,habilitado
214884,807145,10672,semisuite,deshabilitado
214885,106209,11853,estandar,deshabilitado
214886,674335,2472,estandar,habilitado
214887,930957,76,suite,habilitado
214888,903843,16663,suite,habilitado
214889,234244,16715,estandar,deshabilitado
214890,626050,7496,estandar,deshabilitado
214891,730643,19816,estandar,deshabilitado
214892,984504,2943,semisuite,deshabilitado
214893,303705,16085,suite,deshabilitado
214894,99480,234,estandar,habilitado
214895,624955,8585,estandar,habilitado
214896,725883,2662,suite,deshabilitado
214897,957450,18199,suite,habilitado
214898,437448,3831,semisuite,deshabilitado
214899,208959,9544,suite,deshabilitado
214900,914252,4528,estandar,habilitado
214901,389187,886,estandar,habilitado
214902,229114,17228,semisuite,deshabilitado
214903,450730,9414,semisuite,habilitado
214904,636385,13522,semisuite,habilitado
214905,505697,15018,suite,habilitado
214906,155350,18684,estandar,habilitado
214907,77641,13279,estandar,habilitado
214908,112932,13199,semisuite,deshabilitado
214909,843945,4675,estandar,deshabilitado
214910,703489,17514,estandar,habilitado
214911,951569,12118,estandar,deshabilitado
214912,785393,6612,semisuite,deshabilitado
214913,344854,8540,semisuite,habilitado
214914,272406,15650,semisuite,habilitado
214915,396766,13809,estandar,habilitado
214916,277090,17468,estandar,habilitado
214917,293253,6468,estandar,habilitado
214918,215316,1577,suite,deshabilitado
214919,611645,19173,suite,deshabilitado
214920,309267,14172,suite,habilitado
214921,961125,14694,estandar,habilitado
214922,763856,12693,estandar,deshabilitado
214923,539893,15222,suite,habilitado
214924,380619,3843,semisuite,deshabilitado
214925,514209,1217,suite,deshabilitado
214926,658275,1162,estandar,deshabilitado
214927,796489,1982,estandar,habilitado
214928,546184,1383,semisuite,habilitado
214929,238818,7181,semisuite,habilitado
214930,738335,4968,suite,habilitado
214931,66872,17404,estandar,deshabilitado
214932,970917,7307,suite,deshabilitado
214933,784115,11796,suite,habilitado
214934,518475,5709,suite,habilitado
214935,61772,7108,estandar,habilitado
214936,806335,19644,semisuite,deshabilitado
214937,806128,7324,semisuite,deshabilitado
214938,629269,13978,semisuite,habilitado
214939,454116,8141,estandar,deshabilitado
214940,554338,3665,suite,deshabilitado
214941,230692,484,estandar,habilitado
214942,229930,668,semisuite,habilitado
214943,577603,10675,suite,habilitado
214944,374665,9759,suite,habilitado
214945,311289,11495,suite,habilitado
214946,93911,10889,semisuite,deshabilitado
214947,956249,919,estandar,deshabilitado
214948,246796,8690,suite,habilitado
214949,655521,16138,estandar,habilitado
214950,29637,6325,suite,deshabilitado
214951,713048,13396,suite,deshabilitado
214952,182519,13909,estandar,deshabilitado
214953,467728,16887,suite,deshabilitado
214954,772998,5794,semisuite,habilitado
214955,75201,6575,semisuite,habilitado
214956,382225,11008,estandar,deshabilitado
214957,700399,17869,estandar,habilitado
214958,676145,4814,semisuite,deshabilitado
214959,216709,586,suite,habilitado
214960,906089,14915,estandar,deshabilitado
214961,42174,2023,semisuite,habilitado
214962,852118,5197,semisuite,deshabilitado
214963,451700,19077,estandar,deshabilitado
214964,334687,3407,semisuite,deshabilitado
214965,341784,4056,semisuite,habilitado
214966,463723,16341,estandar,deshabilitado
214967,611938,13966,semisuite,deshabilitado
214968,272274,14200,suite,habilitado
214969,480128,19761,estandar,habilitado
214970,885489,7524,suite,habilitado
214971,607675,15363,estandar,habilitado
214972,973859,18816,suite,habilitado
214973,395045,8300,semisuite,deshabilitado
214974,218822,683,suite,habilitado
214975,58742,9419,estandar,habilitado
214976,924267,13861,semisuite,habilitado
214977,5274,6057,estandar,deshabilitado
214978,433162,9736,suite,deshabilitado
214979,170190,13938,suite,habilitado
214980,380761,15286,estandar,deshabilitado
214981,238344,13254,suite,habilitado
214982,900760,16305,semisuite,deshabilitado
214983,511071,7564,semisuite,deshabilitado
214984,984159,4995,suite,habilitado
214985,140862,19203,estandar,habilitado
214986,85527,13759,estandar,deshabilitado
214987,96512,10049,suite,habilitado
214988,682702,4334,suite,habilitado
214989,859696,4972,estandar,habilitado
214990,881704,18513,suite,deshabilitado
214991,86981,8768,suite,deshabilitado
214992,536661,14384,suite,habilitado
214993,801324,7760,suite,habilitado
214994,89982,3261,estandar,habilitado
214995,341016,2138,semisuite,deshabilitado
214996,103097,9881,estandar,habilitado
214997,356050,704,suite,deshabilitado
214998,557150,592,suite,habilitado
214999,435508,8114,suite,habilitado
215000,519365,2744,estandar,deshabilitado
215001,97264,5249,estandar,habilitado
215002,85131,16262,suite,habilitado
215003,885193,7490,estandar,deshabilitado
215004,556459,16856,semisuite,habilitado
215005,829069,14035,suite,habilitado
215006,484813,11244,suite,deshabilitado
215007,932999,14281,estandar,habilitado
215008,444043,8974,semisuite,deshabilitado
215009,130582,19005,suite,deshabilitado
215010,289884,3065,semisuite,habilitado
215011,124701,13297,estandar,habilitado
215012,391549,12890,suite,deshabilitado
215013,922246,4895,semisuite,habilitado
215014,767342,3384,estandar,habilitado
215015,690763,9010,semisuite,habilitado
215016,151666,5590,suite,deshabilitado
215017,872163,13349,suite,deshabilitado
215018,139407,15975,estandar,deshabilitado
215019,112114,8905,semisuite,deshabilitado
215020,500412,2262,estandar,deshabilitado
215021,986410,10552,estandar,habilitado
215022,462828,18467,suite,deshabilitado
215023,488618,4373,suite,deshabilitado
215024,991814,109,semisuite,deshabilitado
215025,541152,15179,semisuite,deshabilitado
215026,516504,13294,suite,habilitado
215027,131671,4946,estandar,habilitado
215028,168246,15748,semisuite,deshabilitado
215029,914068,9684,semisuite,deshabilitado
215030,99470,835,suite,deshabilitado
215031,971263,12496,semisuite,deshabilitado
215032,515651,18752,estandar,deshabilitado
215033,504954,3840,suite,habilitado
215034,240423,6374,semisuite,habilitado
215035,119345,3875,suite,habilitado
215036,996900,18510,estandar,habilitado
215037,695101,15558,suite,deshabilitado
215038,587138,13469,estandar,habilitado
215039,966487,6619,semisuite,deshabilitado
215040,354708,778,estandar,habilitado
215041,22491,10977,estandar,deshabilitado
215042,178149,11052,estandar,deshabilitado
215043,686790,5013,estandar,habilitado
215044,229599,11350,estandar,habilitado
215045,860934,11211,semisuite,deshabilitado
215046,351652,16442,suite,deshabilitado
215047,840098,13517,semisuite,deshabilitado
215048,922058,6969,suite,habilitado
215049,458217,7306,suite,habilitado
215050,701365,3600,estandar,habilitado
215051,583310,12670,estandar,deshabilitado
215052,2587,10317,suite,habilitado
215053,159588,9092,estandar,habilitado
215054,55598,1872,estandar,habilitado
215055,883638,12464,suite,deshabilitado
215056,508575,2164,semisuite,deshabilitado
215057,635177,4536,estandar,deshabilitado
215058,715238,12348,estandar,deshabilitado
215059,630324,12281,semisuite,habilitado
215060,662553,6573,estandar,deshabilitado
215061,783423,5703,semisuite,habilitado
215062,757083,1280,suite,habilitado
215063,283863,16897,estandar,deshabilitado
215064,225091,15684,suite,habilitado
215065,920053,6795,semisuite,deshabilitado
215066,975620,7852,suite,deshabilitado
215067,373485,13740,estandar,habilitado
215068,627022,18344,semisuite,habilitado
215069,832515,9326,estandar,habilitado
215070,135678,14563,estandar,deshabilitado
215071,553262,18114,semisuite,deshabilitado
215072,257869,4383,suite,habilitado
215073,676464,5068,suite,habilitado
215074,914001,7147,semisuite,habilitado
215075,486491,13099,suite,habilitado
215076,60688,17665,estandar,habilitado
215077,244844,17359,semisuite,deshabilitado
215078,329741,7103,semisuite,habilitado
215079,619864,478,suite,habilitado
215080,679587,4959,estandar,habilitado
215081,684768,12164,estandar,deshabilitado
215082,409692,5503,estandar,deshabilitado
215083,277623,14679,semisuite,deshabilitado
215084,120673,15246,semisuite,deshabilitado
215085,395900,9789,suite,habilitado
215086,686528,3769,semisuite,deshabilitado
215087,658754,16413,estandar,habilitado
215088,604448,8680,suite,habilitado
215089,454975,18074,estandar,habilitado
215090,184322,4780,suite,habilitado
215091,720063,4526,suite,deshabilitado
215092,745467,16713,estandar,deshabilitado
215093,299116,14251,estandar,habilitado
215094,60840,18028,semisuite,habilitado
215095,543279,12484,semisuite,deshabilitado
215096,817496,15399,semisuite,deshabilitado
215097,493973,9504,estandar,deshabilitado
215098,288374,12874,semisuite,habilitado
215099,223390,17028,estandar,habilitado
215100,219522,12340,suite,habilitado
215101,476439,10464,estandar,deshabilitado
215102,974586,14433,suite,deshabilitado
215103,113802,4667,suite,deshabilitado
215104,20359,4569,semisuite,habilitado
215105,544295,861,estandar,habilitado
215106,343130,11717,estandar,habilitado
215107,945243,6537,semisuite,habilitado
215108,351372,7434,estandar,habilitado
215109,408252,6947,semisuite,habilitado
215110,535111,7807,estandar,deshabilitado
215111,378417,9067,estandar,deshabilitado
215112,924179,5632,suite,habilitado
215113,449442,14474,semisuite,deshabilitado
215114,76799,13652,semisuite,deshabilitado
215115,773996,9746,suite,habilitado
215116,549139,12837,semisuite,deshabilitado
215117,52660,400,estandar,habilitado
215118,486126,14797,semisuite,habilitado
215119,349856,7488,semisuite,deshabilitado
215120,695161,15385,semisuite,habilitado
215121,628837,13234,suite,habilitado
215122,332965,522,estandar,deshabilitado
215123,532643,576,semisuite,deshabilitado
215124,85487,3287,estandar,deshabilitado
215125,791261,15816,suite,deshabilitado
215126,316922,14317,estandar,deshabilitado
215127,448753,2595,estandar,habilitado
215128,219191,14393,semisuite,deshabilitado
215129,26974,15459,semisuite,habilitado
215130,263976,19107,estandar,habilitado
215131,799683,12144,suite,deshabilitado
215132,686934,319,estandar,habilitado
215133,951469,3517,semisuite,deshabilitado
215134,695437,5176,estandar,deshabilitado
215135,135999,4497,estandar,habilitado
215136,345656,2146,estandar,deshabilitado
215137,383427,1768,suite,deshabilitado
215138,777940,10869,semisuite,deshabilitado
215139,830231,10374,suite,deshabilitado
215140,365281,13262,suite,deshabilitado
215141,72707,8211,semisuite,habilitado
215142,6373,19035,estandar,deshabilitado
215143,736202,3198,suite,habilitado
215144,623465,13215,semisuite,deshabilitado
215145,280564,1186,estandar,deshabilitado
215146,995429,18782,semisuite,deshabilitado
215147,536253,3238,suite,habilitado
215148,342467,8733,suite,deshabilitado
215149,365015,10334,semisuite,habilitado
215150,615455,13619,semisuite,habilitado
215151,440908,15261,estandar,habilitado
215152,468411,12082,suite,habilitado
215153,55083,19752,suite,deshabilitado
215154,985181,16766,semisuite,habilitado
215155,111785,13762,suite,deshabilitado
215156,732642,11594,estandar,habilitado
215157,133788,206,semisuite,deshabilitado
215158,496016,6161,semisuite,habilitado
215159,565039,13214,semisuite,habilitado
215160,732595,8954,semisuite,habilitado
215161,507251,14044,suite,deshabilitado
215162,675989,13506,suite,habilitado
215163,847138,11913,suite,deshabilitado
215164,646022,4289,semisuite,habilitado
215165,555429,15039,estandar,deshabilitado
215166,87861,2879,suite,habilitado
215167,17648,3705,suite,habilitado
215168,405185,4226,suite,deshabilitado
215169,809409,18335,suite,habilitado
215170,750998,15173,suite,deshabilitado
215171,881839,6207,estandar,deshabilitado
215172,575176,18984,semisuite,habilitado
215173,562857,3094,semisuite,habilitado
215174,985609,18491,suite,habilitado
215175,657612,12550,estandar,deshabilitado
215176,267450,18218,semisuite,habilitado
215177,932987,17734,estandar,habilitado
215178,751282,5066,estandar,deshabilitado
215179,301561,16345,suite,habilitado
215180,353770,3592,semisuite,deshabilitado
215181,843372,1528,semisuite,deshabilitado
215182,251185,11745,semisuite,deshabilitado
215183,917762,15629,suite,habilitado
215184,5337,7460,suite,habilitado
215185,114738,16802,estandar,habilitado
215186,149319,8933,suite,deshabilitado
215187,775975,1660,semisuite,deshabilitado
215188,356836,11088,suite,deshabilitado
215189,16783,12313,suite,habilitado
215190,587123,12223,suite,habilitado
215191,62552,19021,semisuite,habilitado
215192,586906,14423,semisuite,habilitado
215193,584797,157,estandar,habilitado
215194,94758,11804,semisuite,habilitado
215195,953684,8015,estandar,habilitado
215196,594466,2547,estandar,habilitado
215197,757859,2763,semisuite,deshabilitado
215198,75926,821,suite,habilitado
215199,325508,8470,semisuite,habilitado
215200,251953,13710,estandar,habilitado
215201,281794,18507,suite,habilitado
215202,453067,10512,estandar,deshabilitado
215203,157206,133,semisuite,habilitado
215204,383207,6566,semisuite,deshabilitado
215205,117933,3674,semisuite,deshabilitado
